-0.44917356999999997	-0.1708310181818182	-77.80808554545455	Near
-0.464109619	-0.169133647	-82.39243880000001	Near
-0.476137293	-0.16590079600000002	-85.6601639	Near
-0.485989877	-0.161155535	-87.90463059999999	Near
-0.49362849200000003	-0.154972693	-89.2505342	Near
-0.49902299	-0.14744978	-89.8643488	Near
-0.502152084	-0.13870544099999998	-89.9175084	Near
-0.503003419	-0.128877576	-89.5628601	Near
-0.501573638	-0.118121174	-88.9241617	Near
-0.497868387	-0.106605875	-88.0945701	Far
-0.491902284	-0.0945132768	-87.1398464	Far
-0.48369887699999997	-0.0820340908	-86.10326380000001	Far
-0.473290539	-0.0693651198	-85.0105609	Far
-0.46071835199999994	-0.05670616120000001	-83.8742366	Far
-0.44603192700000005	-0.044256854400000004	-82.69702219999999	Far
-0.429289228	-0.032213532700000005	-81.4746018	Far
-0.410556328	-0.020766125899999998	-80.1977496	Far
-0.38990716000000003	-0.01009516699	-78.85404539999999	Far
-0.36742321699999997	-0.000368943036	-77.4293046	Far
-0.34319322799999996	0.00825915753	-75.9088117	Far
-0.317312825	0.0156530642	-74.2784083	Far
-0.28988414100000004	0.021696171	-72.5254376	Far
-0.261015424	0.0262931743	-70.6395193	Far
-0.230820611	0.0293715764	-68.6131108	Far
-0.199418861	0.0308828296	-66.44179940000001	Far
-0.166934107	0.0308031	-64.12428700000001	Far
-0.133494549	0.0291336454	-61.6620537	Far
-0.0992321586	0.0259007938	-59.058718299999995	Far
-0.0642821519	0.021155529200000002	-56.319151999999995	Far
-0.0287824631	0.0149726874	-53.4484217	Far
0.0071268078	0.00744977557	-50.4506564	Far
0.0433039433	-0.001294565568	-47.3279227	Far
0.0796061688	-0.01112243265	-44.0791783	Far
0.11589021699999999	-0.021878834	-40.6993539	Far
0.152012889	-0.033394135000000005	-37.1785955	Far
0.187831625	-0.0454867324	-33.5016839	Far
0.22565416900000002	-0.0588510979	-29.368249000000002	Far
0.261434989	-0.0719045418	-25.1715511	Far
0.295421674	-0.08455148879999999	-20.8518584	Far
0.32853845800000003	-0.09696895	-16.2552156	Far
0.36065464199999997	-0.108961095	-11.34207	Far
0.391643477	-0.120338799	-6.07439158	Far
0.42138266199999996	-0.130922633	-0.42202202	Far
0.449754836	-0.140545677	5.627596909999999	Far
0.476648025	-0.14905617399999999	12.05587079	Far
0.501956088	-0.156319911	18.79657	Far
0.525579154	-0.162222332	25.720063700000004	Far
0.54742399	-0.166670347	32.6256135	Far
0.567404382	-0.169593813	39.2515219	Far
0.58544148	-0.17094662700000002	45.3097714	Far
0.6014640950000001	-0.170707453	50.5404963	Far
0.615409001	-0.168880063	54.7672596	Far
0.627221161	-0.165493272	57.9291262	Far
0.6368539529999999	-0.16060049599999998	60.07710049999999	Far
0.644269365	-0.15427889700000003	61.3419703	Far
0.6494381300000001	-0.146628169	61.8921738	Far
0.6523398499999999	-0.13776897100000002	61.8981086	Far
0.652963075	-0.12784101	61.5100007	Far
0.6513053400000001	-0.11700086800000001	60.848507	Near
0.647373196	-0.105419491	60.003854000000004	Near
0.641182151	-0.0932795278	59.0393236	Near
0.632756647	-0.0807724327	57.996220300000004	Near
0.622129931	-0.0680954497	56.8987781	Near
0.609343944	-0.0554485032	55.75837750000001	Near
0.594449147	-0.043031042	54.5769327	Near
0.577504319	-0.031038897500000003	53.349549100000004	Near
0.558576336	-0.0196611929	52.0666102	Near
0.5377399	-0.0090773613	50.7154585	Near
0.515077238	0.000545683657	49.2818033	Near
0.49067779199999995	0.00905618102	47.7509386	Near
0.464637858	0.0163199152	46.1088159	Near
0.43706020199999995	0.0222223326	44.3429739	Near
0.40805365800000004	0.026670348599999998	42.4432955	Near
0.377732704	0.0295938154	40.4025426	Near
0.346216998	0.030946627999999997	38.2166199	Near
0.316934067	0.0308030989	36.1242838	Near
0.283494507	0.0291336418	33.66205	Near
0.249232116	0.025900788200000004	31.0587145	Near
0.214282109	0.021155521599999998	28.3191482	Near
0.178782419	0.014972678	25.4484174	Near
0.142873148	0.00744976425	22.4506522	Near
0.1066960122	-0.001294578499	19.3279183	Near
0.0703937866	-0.01112244683	16.079173700000002	Near
0.034109739900000005	-0.0218788496	12.6993493	Near
-0.002012931617	-0.033394151500000004	9.178590400000001	Near
-0.037831668299999996	-0.0454867494	5.5016787	Near
-0.07320511	-0.0579659362	1.6476599	Near
-0.1079936531	-0.0706349072	-2.41024983	Near
-0.142060005	-0.0832938657	-6.70435756	Near
-0.17526972000000002	-0.0957431716	-11.271540609999999	Near
-0.207491735	-0.10778649200000001	-16.1512602	Near
-0.238598883	-0.11923389899999999	-21.381934899999997	Near
-0.2684684	-0.12990485599999999	-26.9948863	Near
-0.296982403	-0.139631076	-33.0049814	Near
-0.324028363	-0.148259175	-39.3974492	Near
-0.349499539	-0.155653077	-46.111591700000005	Near
-0.37329540899999997	-0.161696181	-53.0246713	Near
-0.39532206200000003	-0.16629318099999998	-59.942973699999996	Near
-0.415492568	-0.169371581	-66.60975479999999	Near
-0.433727324	-0.17088283099999999	-72.7373987	Near
